"Director.Name","Birthday","Age","Birthplace","Movie.Title","title","credits","grade","fir_year","year","tomatometer","audience_score","box_office","content_metadataGenres","criticsScore_likedCount","criticsScore_notLikedCount","criticsScore_ratingCount","overlay_criticsTop_likedCount","overlay_criticsTop_notLikedCount","overlay_criticsTop_ratingCount","overlay_mediaType","Action","Mystery_._Thriller","Kids_._Family","Adventure","Drama","Documentary","Biography","Sci.Fi","Fantasy","Comedy","Animation","Romance","Crime","Reality","Talk_Show","Sports","Health_._Wellness","News","Music","Entertainment","Travel","War","History","Western","Holiday","Other","LGBTQ.","Horror","Musical","Special_Interest","Variety","Sports_._Fitness","Anime"
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Demolition Man","John Spartan (Character)","R",1993,"1993","63","67","57168248","Sci-Fi, Action",27,16,43,7,5,12,"Movie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Cliffhanger","Gabe Walker (Character),Screenwriter","R",1993,"1993","68","52","80544952","Action, Adventure, Mystery & Thriller",38,18,56,13,9,22,"Movie",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Stop! Or My Mom Will Shoot","Sgt. Joe Bomowski (Character)","PG-13",1992,"1992","14","21","26613295","Action, Comedy",4,25,29,1,7,8,"Movie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Oscar","Angelo ""Snaps"" Provolone (Character)","PG",1991,"1991","12","63","23548772","Comedy",2,15,17,1,2,3,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Rocky V","Rocky Balboa (Character),Screenwriter","PG-13",1990,"1990","32","31","40123474","Drama",12,26,38,3,5,8,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Lock Up","Frank Leone (Character)","R",1989,"1989","31","50","20259548","Action",5,11,16,0,0,0,"Movie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Tango & Cash","Lt. Raymond Tango (Character)","R",1989,"1989","31","52","61772769","Crime, Drama",15,34,49,2,9,11,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Rambo III","John J. Rambo (Character),Writer","R",1988,"1988","41","45","53715611","Action, Adventure",15,22,37,3,4,7,"Movie",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Over the Top","Lincoln Hawk (Character),Screenwriter","PG",1987,"1987","32","50","14021840","Action",10,21,31,0,9,9,"Movie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Cobra","Lieutenant Marion ""Cobra"" Cobretti (Character),Screenwriter","R",1986,"1986","17","43","47542215","Action, Mystery & Thriller, Crime, Drama",4,19,23,1,4,5,"Movie",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Rocky IV","Rocky Balboa (Character),Director,Writer","PG",1985,"1985","39","79","125409936","Drama",20,31,51,3,12,15,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Rambo: First Blood Part II","John J. Rambo (Character),Writer","R",1985,"1985","33","60","150221114","Action, Adventure",15,30,45,2,8,10,"Movie",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Rhinestone","Nick Martinelli (Character)","PG",1984,"1984","19","36",NA,"Comedy",3,13,16,0,3,3,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Staying Alive","Director,Producer,Screenwriter","PG",1983,"1983","0%","40",NA,"Drama",0,30,30,0,7,7,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","First Blood","Rambo (Character),Writer","R",1982,"1982","86","86",NA,"Action, Adventure",44,7,51,9,2,11,"Movie",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Rocky III","Rocky Balboa (Character),Director,Writer","PG",1982,"1982","65","74",NA,"Drama",28,15,43,7,2,9,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Nighthawks","Deke DaSilva (Character)","R",1981,"1981","72","55",NA,"Mystery & Thriller",18,7,25,3,3,6,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Victory","Captain Robert Hatch (Character)","PG",1981,"1981","70","71",NA,"Action",7,3,10,3,1,4,"Movie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Rocky II","Rocky Balboa (Character),Director,Writer","PG",1979,"1979","70","82",NA,"Drama",23,10,33,6,1,7,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","F.I.S.T.","Johnny Kovak (Character),Screenwriter","PG",1978,"1978","67","55",NA,"Drama",8,4,12,4,1,5,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Paradise Alley","Cosmo Carboni (Character),Director,Screenwriter","PG",1978,"1978","40","44",NA,"Comedy, Drama",2,3,5,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Rocky","Rocky Balboa (Character),Writer","PG",1976,"1976","93","69",NA,"Drama",68,5,73,12,2,14,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Farewell, My Lovely","Jonnie (Character)","R",1975,"1975","71","71",NA,"Mystery & Thriller",20,8,28,4,3,7,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Death Race 2000","""Machine Gun"" Joe Viterbo (Character)","R",1975,"1975","82","63",NA,"Action, Comedy",32,7,39,8,2,10,"Movie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","The Prisoner of Second Avenue","Youth in Park (Character)","PG",1975,"1975","44","66",NA,"Comedy, Drama",4,5,9,0,1,1,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","The Lords of Flatbush","Stanley Rosiello (Character)","PG",1974,"1974","67","41",NA,"Comedy, Drama",10,5,15,1,3,4,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Rebel","Jerry Savage (Character)","PG",1974,"1974","No Score Yet","No Score Yet",NA,"Mystery & Thriller",0,0,0,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Tulsa King","Dwight ""The General"" Manfredi (Character),Executive Producer","TV-MA",2022,"2022-2024","89","84","Box office not found","Crime, Drama",42,10,52,18,7,25,"TvSeries",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","The Family Stallone","Self","TV-MA",2023,"2023-2024","89","62","Box office not found","Reality, Documentary",8,1,9,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","The Tonight Show Starring Jimmy Fallon","Guest","TV-14",2014,"2014,2016,2019,2022,2024-2014,2016,2019,2022,2024","No Score Yet","44","Box office not found","Talk Show, Comedy",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","The Contender","Executive Producer,Host","TV-MA",2005,"2005-2008,2018","No Score Yet","No Score Yet","Box office not found","Sports, Reality",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Ultimate Beastmaster: France","Executive Producer",NA,2017,"2017-2018","No Score Yet","No Score Yet","Box office not found","Reality, Action, Adventure",0,0,0,0,0,0,"TvSeries",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Ultimate Beastmaster: Mexico","Executive Producer","TV-PG",2017,"2017-2018","No Score Yet","No Score Yet","Box office not found","Reality, Action, Adventure",0,0,0,0,0,0,"TvSeries",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Ultimate Beastmaster: South Korea","Executive Producer",NA,2017,"2017-2018","No Score Yet","No Score Yet","Box office not found","Reality, Action, Adventure",0,0,0,0,0,0,"TvSeries",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Ultimate Beastmaster: Brazil","Executive Producer",NA,2017,"2017-2018","No Score Yet","No Score Yet","Box office not found","Reality, Action, Adventure",0,0,0,0,0,0,"TvSeries",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Ultimate Beastmaster: Italy","Executive Producer",NA,2017,"2017-2018","No Score Yet","No Score Yet","Box office not found","Reality, Action, Adventure",0,0,0,0,0,0,"TvSeries",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Ultimate Beastmaster: U.S.","Executive Producer","TV-PG",2017,"2017-2018","No Score Yet","No Score Yet","Box office not found","Action, Adventure, Reality",0,0,0,0,0,0,"TvSeries",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Ultimate Beastmaster: China","Executive Producer",NA,2017,"2017-2017","No Score Yet","No Score Yet","Box office not found","Reality, Action, Adventure",0,0,0,0,0,0,"TvSeries",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Ultimate Beastmaster: India","Executive Producer",NA,2017,"2017-2017","No Score Yet","No Score Yet","Box office not found","Reality, Action, Adventure",0,0,0,0,0,0,"TvSeries",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Ultimate Beastmaster: Spain","Executive Producer",NA,2017,"2017-2017","No Score Yet","No Score Yet","Box office not found","Reality, Action, Adventure",0,0,0,0,0,0,"TvSeries",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","This Is Us","Himself (Guest Star)","TV-14",2017,"2017-2017","94","81","Box office not found","Drama",129,9,138,49,7,56,"TvSeries",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Ultimate Beastmaster: Japan","Executive Producer",NA,2017,"2017-2017","No Score Yet","No Score Yet","Box office not found","Reality, Action, Adventure",0,0,0,0,0,0,"TvSeries",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Strong","Executive Producer","TV-PG",2016,"2016-2016","No Score Yet","100","Box office not found","Reality, Health & Wellness, Adventure, Sports",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","The Ellen DeGeneres Show","Guest","TV-PG",2015,"2015-2016","No Score Yet","No Score Yet","Box office not found","Talk Show",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","20/20","Guest",NA,2016,"2016-2016","No Score Yet","No Score Yet","Box office not found","News",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","The Late Show With Stephen Colbert","Guest","TV-PG",2015,"2015-2015","No Score Yet","50","Box office not found","Talk Show, Comedy",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","Late Show With David Letterman","Guest","TV-PG",2013,"2013-2014","100","78","Box office not found","Talk Show, Comedy",16,0,16,13,0,13,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","106 & Park","Unknown (Character)","TV-PG",2014,"2014-2014","No Score Yet","No Score Yet","Box office not found","Music",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sylvester Stallone","Jul 6, 1946","78","New York, New York, USA","Staying Alive","The Graham Norton Show","Guest","TV-14",2014,"2014-2014","No Score Yet","No Score Yet","Box office not found","Talk Show, Entertainment, Comedy",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
